"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2025/11/20 5:48:12 JST","12192951983","注文","249-4318270-7993401","KnBraces-GY-XXL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","埼玉県","368-010","","545","54","0","0","0","0","-12","0","0","0","0","-252","0","0","335"
"2025/11/20 7:22:25 JST","12192951983","注文","250-0724358-9838237","Twzrs-Blue1","毛抜き ピンセット先細め 精密 眉毛抜き 先斜 すべり止め ピンセット用 精密 ステンレス 鼻毛 ヒゲ とげぬき 黒","1","amazon.jp","Amazon","","福岡県","811-422","","507","51","0","0","0","0","-28","0","0","0","0","-222","0","0","308"
"2025/11/20 7:25:35 JST","12192951983","注文","249-4937532-0818203","KnBraces-GY-XS","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","神奈川県","240-002","","363","36","0","0","0","0","-8","0","0","0","0","-252","0","0","139"
"2025/11/20 7:51:16 JST","12192951983","注文","503-7504256-6922226","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","3","amazon.jp","Amazon","","栃木県","329-131","","8,146","815","0","0","0","0","-90","0","0","0","0","-3,300","0","0","5,571"
"2025/11/20 11:30:23 JST","12192951983","注文","250-6893338-3159831","FootBraces-PK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","青森県","037-002","","725","73","0","0","0","0","-8","0","0","0","0","-222","0","0","568"
"2025/11/20 12:15:17 JST","12192951983","注文","503-5571854-3127069","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","宮城県","980-087","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/20 19:10:54 JST","12192951983","注文","249-9265078-7540642","Sport-Ball-BK/1","バランスボール 65cm - ヨガボール 破裂防止 妊娠中 エクササイズボール オフィス エクササイズボール トレーニ�","1","amazon.jp","Amazon","","神奈川県","213-000","","1,544","154","0","0","0","0","-17","0","0","0","0","-485","0","0","1,196"
"2025/11/20 19:45:42 JST","12192951983","注文","249-4011328-8104635","KnBraces-GY-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","神奈川県","240-002","","317","32","0","0","0","0","-7","0","0","0","0","-252","0","0","90"
"2025/11/20 20:55:52 JST","12192951983","注文","250-0463419-1808660","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","千葉県","273-013","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/20 20:59:05 JST","12192951983","注文","503-2709096-5435003","FootBraces-BE-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","広島県","731-514","","1,180","118","0","0","0","0","-13","0","0","0","0","-288","0","0","997"
"2025/11/20 20:59:05 JST","12192951983","注文","503-2709096-5435003","FootBraces-PK-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","広島県","731-514","","589","59","0","0","0","0","-6","0","0","0","0","-222","0","0","420"
"2025/11/20 21:09:28 JST","12192951983","注文","250-2769409-6766262","FootBraces-BK-M","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","埼玉県","340-082","","816","82","91","9","0","0","-9","-91","-9","0","0","-222","0","0","667"
"2025/11/21 1:27:45 JST","12192951983","注文","250-6893338-3159831","FootBraces-BK-L","足首サポーター かかと サポーター 固定かかとサポーター 捻挫 サポーター 足首 関節を保護する 1組 スポーツ �","1","amazon.jp","Amazon","","青森県","037-002","","725","73","0","0","0","0","-8","0","0","0","0","-222","0","0","568"
"2025/11/21 2:06:59 JST","12192951983","注文","249-6706944-1500638","KnBraces-GY-XL","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","長野県","381-008","","545","54","0","0","0","0","-12","0","0","0","0","-252","0","0","335"
"2025/11/21 2:15:42 JST","12192951983","注文","503-3408627-9094251","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","栃木県","329-250","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/21 4:34:29 JST","12192951983","注文","249-5060946-9297421","KND-OvenMitts","耐熱ミトン 耐熱オーブンミトンセット - シリコン製 | 耐熱グローブ、防水、滑り止め | グリル、バーベキュー�","1","amazon.jp","Amazon","","大阪府","594-008","","1,355","135","0","0","0","0","-15","0","0","0","0","-485","0","0","990"
"2025/11/21 4:51:09 JST","12192951983","注文","249-1752084-4735021","Sport-Ball-Blue","バランスボール 65cm - 妊娠中 ヨガボール 破裂防止 エクササイズボール トレーニング用 フィットネスボール ア�","1","amazon.jp","Amazon","","埼玉県","350-082","","1,376","138","0","0","0","0","-15","0","0","0","0","-485","0","0","1,014"
"2025/11/21 7:27:33 JST","12192951983","注文","250-8198508-7317440","Bike-Seat-Oversize","自転車 サドルカバー インドア用（エラストマー）特大サイズ オーバーサイズ 快適 バイクシート 防水 アウト�","1","amazon.jp","Amazon","","埼玉県","362-003","","908","91","0","0","0","0","-10","0","0","0","0","-448","0","0","541"
"2025/11/21 9:05:08 JST","12192951983","注文","503-6722372-0865442","Sport-Ball-BK/1","バランスボール 65cm - ヨガボール 破裂防止 妊娠中 エクササイズボール オフィス エクササイズボール トレーニ�","1","amazon.jp","Amazon","","大阪府","573-003","","1,544","154","0","0","0","0","-17","0","0","0","0","-485","0","0","1,196"
"2025/11/21 14:25:38 JST","12192951983","注文","249-5406846-8271818","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","岡山県","719-212","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/21 15:38:26 JST","12192951983","注文","503-4804438-7543042","Home-Fmat39GY","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","2","amazon.jp","Amazon","","神奈川県","215-000","","5,084","508","0","0","0","0","-56","0","0","0","0","-2,200","0","0","3,336"
"2025/11/21 19:05:00 JST","12192951983","注文","503-6330072-8680637","Home-Fmat39GY","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","大阪府","560-008","","2,542","254","0","0","0","0","-28","0","0","0","0","-1,100","0","0","1,668"
"2025/11/21 19:24:55 JST","12192951983","注文","250-5544257-9532665","Bike-SeatCover","自転車シートクッション - パッド入りジェル 幅広調節可能カバー 男女兼用 快適 ペロトン、固定式エクササイ�","1","amazon.jp","Amazon","","福岡県","811-232","","907","91","0","0","0","0","-10","0","0","0","0","-448","0","0","540"
"2025/11/21 20:10:31 JST","12192951983","注文","503-3047910-4365462","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","1","amazon.jp","Amazon","","東京都","186-001","","2,897","290","0","0","0","0","-32","0","0","0","0","-1,100","0","0","2,055"
"2025/11/21 21:46:11 JST","12192951983","注文","503-4923767-7939830","KnBraces-GY-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","神奈川県","250-011","","317","32","0","0","0","0","-7","0","0","0","0","-252","0","0","90"
"2025/11/21 23:09:45 JST","12192951983","注文","503-5987676-7028641","Sport-Ball-Black","バランスボール 65cm - エクササイズボール トレーニング用 フィットネスボール ヨガボール アンチバースト ハ�","1","amazon.jp","Amazon","","宮崎県","880-091","","1,363","136","0","0","0","0","-15","0","0","0","0","-485","0","0","999"
"2025/11/22 0:36:54 JST","12192951983","注文","249-0309102-3897419","Bike-PhoMount","バイク スマホホルダー 自転車 スマホホルダー バイク 携帯ホルダー脱着簡単 対応オートバイ 自転車用携帯電�","1","amazon.jp","Amazon","","福井県","910-002","","363","36","0","0","0","0","-4","0","0","0","0","-368","0","0","27"
"2025/11/22 0:50:25 JST","12192951983","注文","503-8021469-5829422","Home-Fmat32BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","2","amazon.jp","Amazon","","福岡県","810-002","","5,400","540","0","0","0","0","-60","0","0","0","0","-2,200","0","0","3,680"
"2025/11/22 2:21:05 JST","12192951983","注文","250-3294738-9211821","Sport-Ball-BK/1","バランスボール 65cm - ヨガボール 破裂防止 妊娠中 エクササイズボール オフィス エクササイズボール トレーニ�","1","amazon.jp","Amazon","","和歌山県","645-002","","1,544","154","0","0","0","0","-17","0","0","0","0","-485","0","0","1,196"
"2025/11/22 2:28:52 JST","12192951983","注文","503-9928784-1925455","Bike-Seat-OutdroverB","自転車 サドルカバー 屋外での使用（エラストマー）特大サイズ オーバーサイズ 快適 バイクシート 防水 アウ�","1","amazon.jp","Amazon","","岡山県","710-001","","817","82","0","0","0","0","-9","0","0","0","0","-448","0","0","442"
"2025/11/22 4:01:02 JST","12192951983","注文","249-4671508-5383864","KnBraces-GY-L","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","東京都","194-003","","545","54","0","0","0","0","-6","0","0","0","0","-252","0","0","341"
"2025/11/22 4:02:48 JST","12192951983","注文","250-9416376-3014201","Sport-Ball-Blue","バランスボール 65cm - 妊娠中 ヨガボール 破裂防止 エクササイズボール トレーニング用 フィットネスボール ア�","1","amazon.jp","Amazon","","神奈川県","252-002","","1,377","137","418","42","0","0","-15","0","0","0","0","-945","0","0","1,014"
"2025/11/22 4:47:40 JST","12192951983","注文","503-9076590-8999822","Sport-Ball-Black","バランスボール 65cm - エクササイズボール トレーニング用 フィットネスボール ヨガボール アンチバースト ハ�","1","amazon.jp","Amazon","","大阪府","569-006","","1,363","136","61","6","0","0","-15","-61","-6","0","0","-485","0","0","999"
"2025/11/22 4:55:11 JST","12192951983","注文","249-9496227-0134225","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","神奈川県","230-001","","454","45","0","0","0","0","-5","0","0","0","0","-252","0","0","242"
"2025/11/22 6:48:06 JST","12192951983","注文","249-7858508-8539850","HN-CANU-NNSK","ポップガード 【二重張りメッシュ】ポップフィルター 直径15cm ノイズ防止 録音品質向上 ポップスクリーン ポ�","1","amazon.jp","Amazon","","大阪府","556-001","","817","82","0","0","0","0","-9","0","0","0","0","-419","0","0","471"
"2025/11/22 7:28:12 JST","12192951983","注文","503-8677038-5777468","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","高知県","780-802","","453","45","0","0","0","0","-5","0","0","0","0","-252","0","0","241"
"2025/11/22 7:28:12 JST","12192951983","注文","503-8677038-5777468","KnBraces-GY-M","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","高知県","780-802","","454","46","0","0","0","0","-5","0","0","0","0","-252","0","0","243"
"2025/11/22 8:04:42 JST","12192951983","注文","503-8270051-7847055","Sport-Ball-Blue","バランスボール 65cm - 妊娠中 ヨガボール 破裂防止 エクササイズボール トレーニング用 フィットネスボール ア�","1","amazon.jp","Amazon","","山口県","743-000","","1,376","138","0","0","0","0","-15","0","0","0","0","-485","0","0","1,014"
"2025/11/22 13:07:31 JST","12192951983","注文","249-3171543-7105441","Car-Vacuum-BK/2","ハンディクリーナー車用掃除機 - ポータブルハンドヘルド掃除機（4.8m コード、HEPAフィルター、バッグ、アタッ","1","amazon.jp","Amazon","","大阪府","594-007","","2,452","245","0","0","0","0","-27","0","0","0","0","-514","0","0","2,156"
"2025/11/22 13:38:17 JST","12192951983","注文","249-0169079-4966246","Home-Fmat39BK","キッチンマット、多目的スタンディングマット 50x100cm 台所マット 19mm 分厚い - オフィス・車庫での快適さ - 滑�","3","amazon.jp","Amazon","","栃木県","321-091","","8,692","869","0","0","0","0","-96","0","0","0","0","-3,300","0","0","6,165"
"2025/11/22 14:20:16 JST","12192951983","注文","249-2201869-5248630","KnBraces-GY-S","膝パッド ひざ専用 膝暖めサポーター 膝サポーター GARUET カイロポケット付き膝安定 マラソン/バレーボール/登�","1","amazon.jp","Amazon","","千葉県","274-006","","317","32","0","0","0","0","-7","0","0","0","0","-252","0","0","90"
